,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
8919,2019-09-06 19:18:00,2019-09-10 16:20:00,2019-09-06 17:55:00,2019-09-10 17:15:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192273,WP3,DRY,COAL,STEAM COAL,93.03,95.33,IMPORT,165000.0,1.65,0.165,0.0,0.0,0.0,42565.39,WEST,168375.0,CAPE SIZE,BUNATI,MUNDRA PORT,BUNATI,RICHARDS BAY,MV URJA
8920,2019-09-11 00:01:00,2019-09-14 11:48:00,2019-09-09 19:24:00,2019-09-14 12:45:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192274,WP3,DRY,COAL,STEAM COAL,83.78,113.35,IMPORT,164385.0,1.64,0.164,0.0,27.28,0.0,47088.6,WEST,168616.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BY ORDER,MV DONG-A ASTREA
8921,2019-09-22 06:48:00,2019-09-24 07:43:00,2019-09-19 09:41:00,2019-09-24 08:45:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192332,WP3,DRY,COAL,STEAM COAL,48.92,119.07,IMPORT,87753.0,0.88,0.088,0.0,67.98,0.0,43054.28,WEST,166750.0,CAPE SIZE,MUARA PANTAI,MUNDRA PORT,SINGAPORE,DAHEJ,MV MINERAL DRAGON
8922,2019-09-19 04:24:00,2019-09-22 04:42:00,2019-09-17 22:54:00,2019-09-22 05:40:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192335,WP3,DRY,COAL,STEAM COAL,72.3,102.77,IMPORT,163316.0,1.63,0.163,0.0,23.87,4.17,54212.78,WEST,168709.0,CAPE SIZE,GLADSTONE - QL,MUNDRA PORT,SINGAPORE,BRAZIL,MV OCEAN LEO
8923,2019-10-01 15:00:00,2019-10-04 22:00:00,2019-10-01 11:00:00,2019-10-04 23:05:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192458,WP3,DRY,COAL,STEAM COAL,79.0,84.08,IMPORT,168234.0,1.68,0.168,0.0,0.0,2.92,51109.06,WEST,170830.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,FUJAIRAH,MV AQUAGENIE
8924,2019-09-26 11:30:00,2019-09-30 19:00:00,2019-09-25 22:12:00,2019-09-30 19:45:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192425,WP3,DRY,COAL,STEAM COAL,103.5,117.55,IMPORT,159721.0,1.6,0.16,0.0,11.9,0.38,37036.75,WEST,164247.9,CAPE SIZE,TABONEO,MUNDRA PORT,TABONEO,FUJAIRAH,MV AQUATONKA
8925,2019-09-25 03:06:00,2019-09-26 09:36:00,2019-09-25 02:00:00,2019-09-26 10:21:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192386,WP3,DRY,COAL,STEAM COAL,30.5,32.35,IMPORT,40000.0,0.4,0.04,0.0,0.0,0.0,31475.41,WEST,81690.0,PANAMAX VESSEL,BUNYU,MUNDRA PORT,SINGAPORE,HAZIRA,MV STAR JEANNETTE
8926,2020-01-02 00:01:00,2020-01-03 20:18:00,2020-01-01 22:55:00,2020-01-03 21:00:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200054,WP3,DRY,COAL,STEAM COAL,44.28,46.08,IMPORT,71750.0,0.72,0.072,0.0,0.0,0.0,38885.96,WEST,74464.0,PANAMAX VESSEL,TANJUNG BARA,MUNDRA PORT,TANJUNG BARA,BY ORDER,MV COUNTESS 1
8927,2020-01-05 08:42:00,2020-01-08 09:30:00,2020-01-04 00:54:00,2020-01-08 10:21:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200080,WP3,DRY,COAL,STEAM COAL,72.8,105.45,IMPORT,165000.0,1.65,0.165,0.0,30.58,0.0,54395.6,WEST,19794.0,CAPE SIZE,VANINO,MUNDRA PORT,SINGAPORE,PORTS LOUIS,MV AQUADONNA
8929,2020-01-10 13:55:00,2020-01-11 19:25:00,2020-01-10 12:55:00,2020-01-11 20:11:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200146,WP3,DRY,COAL,STEAM COAL,29.5,31.27,IMPORT,43843.016,0.44,0.044,0.0,0.0,0.0,35668.89,WEST,78512.62,PANAMAX VESSEL,BALTIMORE,MUNDRA PORT,TUNA,ELIZABETH,MV HUA SHENG HAI
8931,2020-02-11 15:06:00,2020-02-13 02:27:00,2020-02-11 14:00:00,2020-02-13 03:24:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200408,WP3,DRY,COAL,STEAM COAL,35.35,37.4,IMPORT,90155.0,0.9,0.09,0.0,0.0,0.0,61208.49,WEST,170134.0,CAPE SIZE,SATUI,MUNDRA PORT,SINGAPORE,DAHEJ,MV MOUNT HERMON
8932,2020-02-17 07:42:00,2020-02-20 04:28:00,2020-02-17 02:30:00,2020-02-20 05:31:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200462,WP3,DRY,COAL,STEAM COAL,68.77,75.02,IMPORT,162622.0,1.63,0.163,0.0,4.17,0.0,56756.1,WEST,166544.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BY ORDER,MV AQUARANGE
8933,2020-01-31 23:06:00,2020-02-02 23:54:00,2020-01-31 21:24:00,2020-02-03 00:40:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200349,WP3,DRY,COAL,STEAM COAL,48.8,51.27,IMPORT,74906.0,0.75,0.075,0.0,0.0,0.0,36839.02,WEST,78111.0,PANAMAX VESSEL,"O/P-INDONESIA,SUMATRA,NES",MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV AGRI QUEEN
8934,2020-02-03 21:00:00,2020-02-06 23:24:00,2020-02-03 14:54:00,2020-02-07 00:14:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200388,WP3,DRY,COAL,STEAM COAL,74.4,81.33,IMPORT,159800.0,1.6,0.16,0.0,5.02,0.0,51548.39,WEST,164300.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BY ORDER,MV BELGRAVIA
8935,2020-02-21 00:40:00,2020-02-24 01:53:00,2020-02-20 11:30:00,2020-02-24 02:51:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200584,WP3,DRY,COAL,STEAM COAL,73.22,87.35,IMPORT,165000.0,1.65,0.165,0.0,11.9,0.0,54086.05,WEST,,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV JUBILANT DREAM
8936,2020-02-27 16:54:00,2020-02-29 02:30:00,2020-02-25 15:00:00,2020-02-29 03:30:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200580,WP3,DRY,COAL,STEAM COAL,33.6,84.5,IMPORT,75696.0,0.76,0.076,0.0,48.6,0.0,54068.57,WEST,81780.8,PANAMAX VESSEL,PORT OF UST LUGA,MUNDRA PORT,PORT OF PORT SAID,BY ORDER,MV SHANDONG FU REN
8938,2020-02-29 17:00:00,2020-03-03 13:12:00,2020-02-28 06:00:00,2020-03-03 14:05:00,Mar 2020,H2,2019-20,MUNDRA,WEST,WEST,200595,WP3,DRY,COAL,STEAM COAL,68.2,104.08,IMPORT,147200.0,1.47,0.147,0.0,33.88,0.0,51800.59,WEST,168541.2,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,TANJUNG BARA,FUJAIRAH,MV AQUASALWADOR
8939,2020-02-29 17:00:00,2020-03-03 13:12:00,2020-02-28 06:00:00,2020-03-03 14:05:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200595,WP3,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,17800.0,0.18,0.018,0.0,0.0,0.0,6263.93,WEST,168541.2,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,TANJUNG BARA,FUJAIRAH,MV AQUASALWADOR
8940,2020-02-25 02:36:00,2020-02-27 14:36:00,2020-02-24 19:54:00,2020-02-27 15:35:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200607,WP3,DRY,COAL,STEAM COAL,60.0,67.68,IMPORT,166202.0,1.66,0.166,0.0,5.43,0.0,66480.8,WEST,170673.0,CAPE SIZE,PUERTO COLOMBIA,MUNDRA PORT,SUEZ CANAL,BY ORDER,MV PACIFIC MYRA
8941,2020-03-05 03:00:00,2020-03-06 15:12:00,2020-03-04 08:36:00,2020-03-06 16:00:00,Mar 2020,H2,2019-20,MUNDRA,WEST,WEST,200674,WP3,DRY,COAL,STEAM COAL,36.2,55.4,IMPORT,55250.0,0.55,0.055,0.0,17.13,0.0,36629.83,WEST,56525.0,HANDY MAX,TANJUNG BARA,MUNDRA PORT,SINGAPORE,KARACHI,MV DUBAI CROWN
8942,2020-03-06 23:45:00,2020-03-09 17:36:00,2020-03-06 11:50:00,2020-03-09 18:35:00,Mar 2020,H2,2019-20,MUNDRA,WEST,WEST,200677,WP3,DRY,COAL,STEAM COAL,65.85,78.75,IMPORT,170013.0,1.7,0.17,0.0,10.65,0.0,61963.74,WEST,172181.0,CAPE SIZE,PUERTO COLOMBIA,MUNDRA PORT,PORT OF PORT SAID,BY ORDER,MV STAR MARTHA
8943,2020-03-19 23:18:00,2020-03-21 10:42:00,2020-03-18 22:45:00,2020-03-21 11:27:00,Mar 2020,H2,2019-20,MUNDRA,WEST,WEST,200809,WP3,DRY,COAL,STEAM COAL,35.4,60.7,IMPORT,71500.0,0.72,0.072,0.0,23.43,0.0,48474.58,WEST,,PANAMAX VESSEL,MUARA ASAM,MUNDRA PORT,SINGAPORE,MINA SAQR,MV PANAMAX BREEZE
8944,2020-03-21 12:24:00,2020-03-23 05:54:00,2020-03-20 17:05:00,2020-03-23 06:45:00,Mar 2020,H2,2019-20,MUNDRA,WEST,WEST,200791,WP3,DRY,COAL,STEAM COAL,41.5,61.67,IMPORT,76023.0,0.76,0.076,0.0,18.4,0.0,43965.11,WEST,77673.0,PANAMAX VESSEL,PORT OF UST LUGA,MUNDRA PORT,PORT SAID,BY ORDER,MV FLAG METTE
8945,2020-03-28 16:15:00,2020-03-29 21:45:00,2020-03-28 12:35:00,2020-03-29 22:48:00,Mar 2020,H2,2019-20,MUNDRA,WEST,WEST,200850,WP3,DRY,COAL,STEAM COAL,29.5,34.22,IMPORT,50400.0,0.5,0.05,0.0,2.33,0.0,41003.39,WEST,190137.0,CAPE SIZE,SATUI,MUNDRA PORT,SINGAPORE,HAZIRA,MV MINERAL HONSHU
8947,2020-03-15 04:30:00,2020-03-16 20:47:00,2020-03-15 03:30:00,2020-03-16 21:33:00,Mar 2020,H2,2019-20,MUNDRA,WEST,WEST,200764,WP3,DRY,COAL,STEAM COAL,40.28,42.05,IMPORT,74550.245,0.75,0.075,0.0,0.0,0.0,44415.54,WEST,75872.0,PANAMAX VESSEL,NORFOLK-NEWPORT NEWS,MUNDRA PORT,PORT SAID,BY ORDER,MV MODEST SW
